MSNDATE,AIRCRAFT_TYPE,FULL_NAME,TOTAL_TONS,Count of WWII_ID
1944-12-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1853,15
1945-01-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1999,15
1945-02-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5212,15
1945-02-04 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1605,15
1945-04-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2435,15
1940-08-13 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,15
1940-08-14 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,15
1940-09-17 00:00:00,Light / Medium Bomber,Bristol Blenheim,69,15
1940-10-01 00:00:00,Light / Medium Bomber,Bristol Blenheim,13,15
1940-10-07 00:00:00,Light / Medium Bomber,Bristol Blenheim,38,15
1940-11-23 00:00:00,Light / Medium Bomber,Bristol Blenheim,15,15
1940-08-31 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,12,15
1940-11-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,15
1941-03-18 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,42,15
1941-05-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,131,15
1941-06-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,46,15
1941-06-27 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,21,15
1941-07-03 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,24,15
1941-09-01 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,24,15
1941-10-31 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,40,15
1944-01-23 00:00:00,Medium Bomber,Martin B-26 Marauder,441,15
1944-02-05 00:00:00,Medium Bomber,Martin B-26 Marauder,394,15
1944-02-13 00:00:00,Medium Bomber,Martin B-26 Marauder,420,15
1944-08-30 00:00:00,Medium Bomber,Martin B-26 Marauder,362,15
1944-10-06 00:00:00,Medium Bomber,Martin B-26 Marauder,913,15
1944-12-05 00:00:00,Medium Bomber,Martin B-26 Marauder,268,15
1940-08-02 00:00:00,Medium Bomber,Vickers Wellington,16,15
1940-09-12 00:00:00,Medium Bomber,Vickers Wellington,29,15
1940-10-13 00:00:00,Medium Bomber,Vickers Wellington,21,15
1941-04-07 00:00:00,Medium Bomber,Vickers Wellington,176,15
1941-04-20 00:00:00,Medium Bomber,Vickers Wellington,73,15
1941-07-21 00:00:00,Medium Bomber,Vickers Wellington,100,15
1945-02-16 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,178,15
1945-04-22 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,15,15
1944-05-09 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,357,14
1945-02-21 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,154,14
1945-03-31 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,112,14
1945-04-09 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,128,14
1940-08-29 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,13,14
1940-09-03 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,13,14
1940-09-29 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,30,14
1940-10-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,17,14
1940-12-07 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,21,14
1940-12-18 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,19,14
1940-12-21 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,19,14
1941-02-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,35,14
1941-04-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,31,14
1941-05-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,101,14
1941-05-09 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,191,14
1941-07-06 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,59,14
1941-07-20 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,69,14
1941-09-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,29,14
1941-10-22 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,40,14
1943-03-04 00:00:00,Heavy Bomber,B-17 Flying Fortress,128,14
1943-07-25 00:00:00,Heavy Bomber,B-17 Flying Fortress,569,14
1944-02-10 00:00:00,Heavy Bomber,B-17 Flying Fortress,334,14
1944-02-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,436,14
1944-03-11 00:00:00,Heavy Bomber,B-17 Flying Fortress,340,14
1944-03-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,426,14
1944-12-20 00:00:00,Heavy Bomber,B-17 Flying Fortress,900,14
1943-12-30 00:00:00,Heavy Bomber,B-24 Liberator,478,14
1944-02-24 00:00:00,Heavy Bomber,B-24 Liberator,598,14
1944-04-25 00:00:00,Heavy Bomber,B-24 Liberator,280,14
1944-05-15 00:00:00,Heavy Bomber,B-24 Liberator,702,14
1944-09-25 00:00:00,Heavy Bomber,B-24 Liberator,847,14
1942-07-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,37,14
1943-03-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,872,14
1943-03-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,894,14
1943-04-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,767,14
1943-05-04 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1635,14
1943-10-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2279,14
1943-12-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1618,14
1943-12-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2802,14
1944-02-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3055,14
1944-03-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3727,14
1944-03-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3597,14
1944-04-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4398,14
1944-04-22 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4015,14
1944-04-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3695,14
1944-05-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3539,14
1944-08-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1913,14
1944-08-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3614,14
1944-11-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4181,14
1944-12-05 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2593,14
1944-12-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3204,14
1945-01-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,974,14
1945-02-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3256,14
1945-03-12 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4523,14
1945-03-17 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1782,14
1945-03-18 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3269,14
1945-04-16 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1791,14
1941-06-12 00:00:00,Heavy Night Bomber,Handley Page Halifax,37,14
1940-10-15 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,14
1940-12-11 00:00:00,Light / Medium Bomber,Bristol Blenheim,4,14
1941-03-17 00:00:00,Light / Medium Bomber,Bristol Blenheim,20,14
1944-08-19 00:00:00,Medium Bomber,B-25 Mitchell,432,14
1940-07-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,22,14
1940-08-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,23,14
1940-08-12 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,14,14
1940-08-24 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,5,14
1940-11-06 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,18,14
1940-11-10 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,14
1940-12-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,35,14
1941-02-04 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,50,14
1941-05-09 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,81,14
1941-06-29 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,38,14
1941-07-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,51,14
1941-07-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,32,14
1941-10-13 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,29,14
1941-10-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,38,14
1943-07-31 00:00:00,Medium Bomber,Martin B-26 Marauder,140,14
1943-09-02 00:00:00,Medium Bomber,Martin B-26 Marauder,646,14
1943-09-06 00:00:00,Medium Bomber,Martin B-26 Marauder,606,14
1943-09-24 00:00:00,Medium Bomber,Martin B-26 Marauder,304,14
1943-12-31 00:00:00,Medium Bomber,Martin B-26 Marauder,500,14
1944-01-24 00:00:00,Medium Bomber,Martin B-26 Marauder,337,14
1944-03-03 00:00:00,Medium Bomber,Martin B-26 Marauder,365,14
1944-03-07 00:00:00,Medium Bomber,Martin B-26 Marauder,283,14
1944-03-15 00:00:00,Medium Bomber,Martin B-26 Marauder,458,14
1944-03-20 00:00:00,Medium Bomber,Martin B-26 Marauder,504,14
1944-04-08 00:00:00,Medium Bomber,Martin B-26 Marauder,648,14
1944-04-13 00:00:00,Medium Bomber,Martin B-26 Marauder,564,14
1944-05-02 00:00:00,Medium Bomber,Martin B-26 Marauder,714,14
1944-05-30 00:00:00,Medium Bomber,Martin B-26 Marauder,966,14
1944-08-01 00:00:00,Medium Bomber,Martin B-26 Marauder,906,14
1944-08-05 00:00:00,Medium Bomber,Martin B-26 Marauder,652,14
1944-08-31 00:00:00,Medium Bomber,Martin B-26 Marauder,373,14
1944-09-14 00:00:00,Medium Bomber,Martin B-26 Marauder,906,14
1944-10-12 00:00:00,Medium Bomber,Martin B-26 Marauder,434,14
1944-10-29 00:00:00,Medium Bomber,Martin B-26 Marauder,526,14
1945-04-07 00:00:00,Medium Bomber,Martin B-26 Marauder,580,14
1940-08-16 00:00:00,Medium Bomber,Vickers Wellington,29,14
1940-09-09 00:00:00,Medium Bomber,Vickers Wellington,22,14
1940-10-16 00:00:00,Medium Bomber,Vickers Wellington,47,14
1940-11-16 00:00:00,Medium Bomber,Vickers Wellington,28,14
1940-11-22 00:00:00,Medium Bomber,Vickers Wellington,30,14
1941-04-25 00:00:00,Medium Bomber,Vickers Wellington,59,14
1941-06-29 00:00:00,Medium Bomber,Vickers Wellington,70,14
1941-08-11 00:00:00,Medium Bomber,Vickers Wellington,56,14
1941-09-17 00:00:00,Medium Bomber,Vickers Wellington,58,14
1945-03-12 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,676,14
1945-03-19 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,554,14
1944-05-12 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,359,13
1945-03-15 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,143,13
1940-08-11 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,37,13
1940-11-12 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,22,13
1940-11-19 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,12,13
1941-02-11 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,30,13
1941-04-29 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,36,13
1941-05-15 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,53,13
1941-06-02 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,58,13
1941-06-16 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,63,13
1941-09-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,39,13
1941-10-31 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,48,13
1943-05-01 00:00:00,Heavy Bomber,B-17 Flying Fortress,99,13
1944-03-15 00:00:00,Heavy Bomber,B-17 Flying Fortress,325,13
1944-06-26 00:00:00,Heavy Bomber,B-17 Flying Fortress,799,13
1944-08-22 00:00:00,Heavy Bomber,B-17 Flying Fortress,715,13
1944-09-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,795,13
1944-10-16 00:00:00,Heavy Bomber,B-17 Flying Fortress,664,13
1944-11-19 00:00:00,Heavy Bomber,B-17 Flying Fortress,639,13
1944-11-24 00:00:00,Heavy Bomber,B-17 Flying Fortress,73,13
1943-12-22 00:00:00,Heavy Bomber,B-24 Liberator,709,13
1944-04-12 00:00:00,Heavy Bomber,B-24 Liberator,838,13
1944-04-20 00:00:00,Heavy Bomber,B-24 Liberator,708,13
1944-09-05 00:00:00,Heavy Bomber,B-24 Liberator,468,13
1944-10-18 00:00:00,Heavy Bomber,B-24 Liberator,314,13
1944-10-20 00:00:00,Heavy Bomber,B-24 Liberator,462,13
1942-11-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,367,13
1943-03-12 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,971,13
1943-04-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,842,13
1943-05-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2087,13
1943-06-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1831,13
1943-07-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2184,13
1943-08-31 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,142,13
1943-12-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1900,13
1944-02-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2024,13
1944-05-07 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1737,13
1944-05-21 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2485,13
1944-06-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3320,13
1944-07-09 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1228,13
1944-07-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2897,13
1944-08-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2100,13
1944-11-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2438,13
1944-12-02 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2180,13
1945-02-03 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2034,13
1945-03-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2412,13
1945-04-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2100,13
1940-07-23 00:00:00,Light / Medium Bomber,Bristol Blenheim,7,13
1940-10-13 00:00:00,Light / Medium Bomber,Bristol Blenheim,16,13
1940-11-29 00:00:00,Light / Medium Bomber,Bristol Blenheim,8,13
1940-12-09 00:00:00,Light / Medium Bomber,Bristol Blenheim,9,13
1941-01-04 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,13
1940-09-06 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,14,13
1940-09-20 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,33,13
1940-10-16 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,23,13
1940-12-01 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,9,13
1940-12-15 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,29,13
1940-12-22 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,12,13
1941-01-11 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,13
1941-02-08 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,15,13
1941-05-18 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,19,13
1941-05-23 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,13
1941-06-16 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,47,13
1941-08-28 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,43,13
1941-10-21 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,26,13
1941-10-23 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,46,13
1941-11-04 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,7,13
1943-12-21 00:00:00,Medium Bomber,Martin B-26 Marauder,419,13
1944-02-09 00:00:00,Medium Bomber,Martin B-26 Marauder,389,13
1944-03-26 00:00:00,Medium Bomber,Martin B-26 Marauder,1224,13
1944-06-29 00:00:00,Medium Bomber,Martin B-26 Marauder,692,13
1944-07-22 00:00:00,Medium Bomber,Martin B-26 Marauder,368,13
1944-11-11 00:00:00,Medium Bomber,Martin B-26 Marauder,493,13
1944-12-01 00:00:00,Medium Bomber,Martin B-26 Marauder,652,13
1940-08-29 00:00:00,Medium Bomber,Vickers Wellington,28,13
1940-10-02 00:00:00,Medium Bomber,Vickers Wellington,19,13
1940-10-26 00:00:00,Medium Bomber,Vickers Wellington,25,13
1940-11-10 00:00:00,Medium Bomber,Vickers Wellington,28,13
1940-12-19 00:00:00,Medium Bomber,Vickers Wellington,11,13
1941-01-01 00:00:00,Medium Bomber,Vickers Wellington,28,13
1941-01-16 00:00:00,Medium Bomber,Vickers Wellington,37,13
1941-01-22 00:00:00,Medium Bomber,Vickers Wellington,69,13
1941-07-12 00:00:00,Medium Bomber,Vickers Wellington,33,13
1941-07-23 00:00:00,Medium Bomber,Vickers Wellington,64,13
1941-11-04 00:00:00,Medium Bomber,Vickers Wellington,55,13
1945-03-03 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,504,13
1945-03-15 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,416,13
1945-03-18 00:00:00,Medium Bomber / Heavy Assault,Douglas A-26 Invader,579,13
1944-05-24 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,454,12
1944-06-07 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,490,12
1944-06-14 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,542,12
1944-08-05 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,380,12
1944-08-08 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,352,12
1944-08-17 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,326,12
1944-08-26 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,408,12
1944-08-27 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,291,12
1944-09-29 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,502,12
1945-01-21 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,130,12
1945-03-01 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,148,12
1945-03-02 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,154,12
1945-04-22 00:00:00,Boston Light Bomber / Night-Fighter,Douglas A-20 Havoc,4,12
1940-08-18 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,44,12
1940-08-25 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,12,12
1940-09-17 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,36,12
1940-11-08 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,10,12
1940-11-27 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,12,12
1940-12-03 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,8,12
1941-02-06 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,24,12
1941-04-09 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,13,12
1941-04-16 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,35,12
1941-05-28 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,14,12
1941-10-14 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,14,12
1941-10-26 00:00:00,Heavy Bomber,Armstrong Whitworth Whitley,29,12
1943-07-28 00:00:00,Heavy Bomber,B-17 Flying Fortress,308,12
1943-11-07 00:00:00,Heavy Bomber,B-17 Flying Fortress,388,12
1943-11-29 00:00:00,Heavy Bomber,B-17 Flying Fortress,479,12
1944-02-13 00:00:00,Heavy Bomber,B-17 Flying Fortress,604,12
1944-02-28 00:00:00,Heavy Bomber,B-17 Flying Fortress,548,12
1944-08-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,724,12
1944-08-28 00:00:00,Heavy Bomber,B-17 Flying Fortress,792,12
1944-10-23 00:00:00,Heavy Bomber,B-17 Flying Fortress,830,12
1943-09-09 00:00:00,Heavy Bomber,B-24 Liberator,393,12
1944-02-12 00:00:00,Heavy Bomber,B-24 Liberator,354,12
1944-03-02 00:00:00,Heavy Bomber,B-24 Liberator,146,12
1944-04-17 00:00:00,Heavy Bomber,B-24 Liberator,566,12
1944-04-28 00:00:00,Heavy Bomber,B-24 Liberator,366,12
1944-08-20 00:00:00,Heavy Bomber,B-24 Liberator,776,12
1944-08-29 00:00:00,Heavy Bomber,B-24 Liberator,860,12
1944-10-02 00:00:00,Heavy Bomber,B-24 Liberator,731,12
1944-10-11 00:00:00,Heavy Bomber,B-24 Liberator,406,12
1944-12-05 00:00:00,Heavy Bomber,B-24 Liberator,290,12
1945-01-20 00:00:00,Heavy Bomber,B-24 Liberator,350,12
1945-03-11 00:00:00,Heavy Bomber,B-24 Liberator,790,12
1945-04-16 00:00:00,Heavy Bomber,B-24 Liberator,649,12
1945-04-19 00:00:00,Heavy Bomber,B-24 Liberator,461,12
1945-04-20 00:00:00,Heavy Bomber,B-24 Liberator,608,12
1942-03-10 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,113,12
1942-04-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,135,12
1942-04-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,173,12
1942-06-01 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1476,12
1942-07-23 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,402,12
1942-07-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,350,12
1942-07-26 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,540,12
1942-08-04 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,118,12
1942-09-19 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,278,12
1943-05-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1931,12
1943-06-25 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1513,12
1943-07-08 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1237,12
1943-08-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1974,12
1943-09-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2661,12
1943-10-07 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1462,12
1943-10-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1244,12
1944-01-14 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2852,12
1944-04-20 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,4740,12
1944-06-24 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3414,12
1944-06-27 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,3890,12
1944-07-06 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2415,12
1944-07-15 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2274,12
1944-10-30 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5589,12
1944-11-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1765,12
1944-12-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2183,12
1945-01-13 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2676,12
1945-01-28 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,2325,12
1945-03-11 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,5212,12
1945-03-29 00:00:00,Heavy Bomber / Reconnaissance,Avro Lancaster,1006,12
1940-09-02 00:00:00,Light / Medium Bomber,Bristol Blenheim,2,12
1941-01-11 00:00:00,Light / Medium Bomber,Bristol Blenheim,6,12
1941-04-07 00:00:00,Light / Medium Bomber,Bristol Blenheim,18,12
1941-04-08 00:00:00,Light / Medium Bomber,Bristol Blenheim,12,12
1944-08-06 00:00:00,Medium Bomber,B-25 Mitchell,352,12
1944-08-27 00:00:00,Medium Bomber,B-25 Mitchell,345,12
1945-03-22 00:00:00,Medium Bomber,B-25 Mitchell,244,12
1940-08-05 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,16,12
1940-08-10 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,12
1940-08-30 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,16,12
1940-09-14 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,36,12
1940-10-09 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,12
1940-10-10 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,23,12
1940-11-01 00:00:00,Medium Bomber,Handley Page HP.52 Hampden,13,12
